t,",", ,d,",", ,a,",",b
1521217173.972023,0.001171112060546875,317213.2185424886,317244.09688557655,1857641.94
1521217173.973553,0.0015299320220947266,-242792.5284493464,47.272688561009815,361.62
1521217173.974938,0.0013849735260009766,0.0,26.110246384575657,180.81
1521217173.976301,0.0013630390167236328,0.0,53.060843536120345,361.62
1521217173.977651,0.0013499259948730469,0.0,26.78813515506888,180.81
1521217173.979,0.0013492107391357422,0.0,53.604672644636864,361.62
1521217173.980346,0.0013458728790283203,0.0,26.868808015589018,180.81
1521217173.981701,0.0013549327850341797,0.0,53.3782935942284,361.62
1521217173.983062,0.0013611316680908203,0.0,53.1351974944824,361.62
1521217173.984412,0.0013499259948730469,-26.78813515506888,26.78813515506888,180.81
1521217173.985769,0.0013570785522460938,26.646946810962753,53.293893621925505,361.62
1521217173.98713,0.0013608932495117188,-26.57225319691661,26.57225319691661,180.81
1521217173.988483,0.0013530254364013672,26.726770263964756,53.45354052792951,361.62
1521217173.994531,0.006047964096069336,29.896010810896044,41.854415135254456,1265.6699999999998
1521217173.996026,0.0014951229095458984,-120.93320144155636,24.186640288311274,180.81
1521217173.997388,0.001361846923828125,0.0,53.10729035294118,361.62
1521217173.998738,0.0013501644134521484,0.0,26.783404776266995,180.81
1521217174.000095,0.0013568401336669922,0.0,53.30325821402214,361.62
1521217174.001526,0.0014312267303466797,0.0,50.532873979010496,361.62
1521217174.002891,0.0013649463653564453,-26.493348689606986,26.493348689606986,180.81
1521217174.004256,0.0013649463653564453,26.493348689606986,52.98669737921397,361.62
1521217174.005606,0.0013499259948730469,-26.78813515506888,26.78813515506888,180.81
1521217174.006969,0.0013630390167236328,26.530421768060172,53.060843536120345,361.62
1521217174.008325,0.0013561248779296875,0.0,26.665685873417722,180.81
1521217174.009677,0.0013518333435058594,0.0,53.500677688888885,361.62
1521217174.011028,0.0013511180877685547,0.0,26.764499955532028,180.81
1521217174.012384,0.001355886459350586,0.0,53.34074951573765,361.62
1521217174.013731,0.0013470649719238281,0.0,26.84503030938053,180.81
1521217174.01509,0.0013589859008789062,0.0,53.21909517473684,361.62
1521217174.016442,0.001352071762084961,0.0,26.74562180356198,180.81
1521217174.017792,0.0013499259948730469,0.0,53.57627031013776,361.62
1521217174.019147,0.0013549327850341797,0.0,53.3782935942284,361.62
1521217174.020495,0.0013480186462402344,-26.826038423770783,26.826038423770783,180.81
1521217174.021851,0.0013561248779296875,26.665685873417722,53.331371746835444,361.62
1521217174.023207,0.001355886459350586,-26.670374757868824,26.670374757868824,180.81
