t,",", ,d,",", ,a,",",b
1521216394.759407,0.004881143569946289,167328.60246702132
1521216394.760729,0.001322031021118164,54.70673444472498
1521216394.761795,0.001065969467163086,33.924048590471926
1521216394.762983,0.001188039779663086,30.438374723660445
1521216394.764072,0.001088857650756836,33.21095275848478
1521216394.765313,0.0012409687042236328,58.28027713659942
1521216394.766482,0.0011692047119140625,30.928715588907014
1521216394.768019,0.0015368461608886719,47.06001279801427
1521216394.769145,0.0011260509490966797,32.113999840779165
1521216394.7703,0.0011548995971679688,31.311812809248554
1521216394.771357,0.0010571479797363281,68.41426307983762
1521216394.772566,0.0012090206146240234,29.910159977913626
1521216394.773815,0.0012488365173339844,28.956552357388315
1521216394.774959,0.0011441707611083984,63.210844445926234
1521216394.776003,0.0010437965393066406,34.64468278848789
1521216394.777102,0.0010991096496582031,32.90117597570499
1521216394.778197,0.0010950565338134766,33.022952590463746
1521216394.779282,0.001085042953491211,33.327712864864864
1521216394.78037,0.0010879039764404297,66.48013203944772
1521216394.781461,0.00109100341796875,33.14563401398601
1521216394.782553,0.0010919570922851562,33.11668586200874
1521216394.783765,0.0012121200561523438,29.833678451612904
1521216394.785349,0.0015838146209716797,45.66443511907271
1521216394.786581,0.001232147216796875,58.69753144272446
1521216394.787594,0.001013040542602539,35.69649829324547
1521216394.788684,0.0010898113250732422,33.18189045022971
1521216394.789725,0.0010411739349365234,34.73194899198534
1521216394.790758,0.0010328292846679688,35.01256261495845
1521216394.791845,0.001087188720703125,33.26193448421053
1521216394.792936,0.00109100341796875,66.29126802797202
1521216394.794031,0.001094818115234375,33.030144
1521216394.795117,0.0010859966278076172,33.29844593809001
1521216394.796206,0.0010890960693359375,33.20368240980736
1521216394.797295,0.0010890960693359375,66.40736481961471
1521216394.798367,0.001071929931640625,33.735413978647685
1521216394.799719,0.001352071762084961,26.74562180356198
1521216394.801279,0.0015599727630615234,46.36234792847318
1521216394.802582,0.001302957534790039,55.50756495809698
1521216394.80366,0.001077890396118164,33.54886557133378
1521216394.804747,0.001087188720703125,33.26193448421053
1521216394.805999,0.0012519359588623047,28.884864073128927
1521216394.807087,0.0010879039764404297,66.48013203944772
1521216394.808175,0.0010881423950195312,33.2327829202454
1521216394.809278,0.0011029243469238281,32.78738029571984
1521216394.810315,0.0010368824005126953,34.87570044791906
1521216394.811406,0.00109100341796875,33.14563401398601
1521216394.8125,0.0010941028594970703,66.10347406755284
1521216394.813588,0.0010879039764404297,33.24006601972386
