a,p,p,a,r,e,n,t, ,a,p,p,a,r,e,n,t, ,a,c,t,i,v,e, ,c,t,i,m,e, ,t
150.29776199854194,4.42368,0.0,Wed Jun 20 16:21:56 2018,1529504516.261
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.3612523
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.4614635
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.561681
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.6618776
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.76207
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.8622673
0.0,0.0,0.0,Wed Jun 20 16:21:56 2018,1529504516.9624684
0.0,0.0,0.0,Wed Jun 20 16:21:57 2018,1529504517.0626657
0.0,0.0,0.0,Wed Jun 20 16:21:57 2018,1529504517.1628675
0.0,0.0,0.0,Wed Jun 20 16:21:57 2018,1529504517.2630646
27.962066588750957,28.01664,136.5878542376848,Wed Jun 20 16:21:57 2018,1529504517.3632598
198.30425714397484,198.69696,21.49048229651574,Wed Jun 20 16:21:57 2018,1529504517.4634578
211.54856500754292,211.968,2.3878256845110912,Wed Jun 20 16:21:57 2018,1529504517.563656
147.89792872098758,148.19328000000002,1.432674956680975,Wed Jun 20 16:21:57 2018,1529504517.6638558
90.87239172061705,91.05408,0.9551143651556504,Wed Jun 20 16:21:57 2018,1529504517.7640557
54.077703485665076,54.19008,0.4775196871887358,Wed Jun 20 16:21:57 2018,1529504517.8642635
33.8443880723286,33.91488,0.9550348298602916,Wed Jun 20 16:21:57 2018,1529504517.9644718
25.01428649064648,25.06752,0.0,Wed Jun 20 16:21:58 2018,1529504518.0646846
21.337034796936454,21.38112,0.4775253679298211,Wed Jun 20 16:21:58 2018,1529504518.1648912
19.865326095878906,19.90656,0.0,Wed Jun 20 16:21:58 2018,1529504518.2650988
19.860317319702098,19.90656,0.47740042283977197,Wed Jun 20 16:21:58 2018,1529504518.3653316
19.12889059210689,19.169279999999997,0.0,Wed Jun 20 16:21:58 2018,1529504518.4655428
19.129118148494804,19.169279999999997,0.0,Wed Jun 20 16:21:58 2018,1529504518.5657527
19.129618791605996,19.169279999999997,0.0,Wed Jun 20 16:21:58 2018,1529504518.66596
19.130802234047312,19.169279999999997,0.0,Wed Jun 20 16:21:58 2018,1529504518.7661612
19.130938794520677,19.169279999999997,0.0,Wed Jun 20 16:21:58 2018,1529504518.8663616
19.12916366042207,19.169279999999997,0.0,Wed Jun 20 16:21:58 2018,1529504518.9665713
19.129391223306882,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.0667799
19.128344478864125,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.1669939
19.129846365319597,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.2672
19.12866304113285,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.3674123
19.12884508147898,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.4676237
19.49652194577002,19.53792,0.0,Wed Jun 20 16:21:59 2018,1529504519.567836
19.129345710296782,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.6680448
18.761295128490875,18.800639999999998,0.0,Wed Jun 20 16:21:59 2018,1529504519.7682545
19.130164977615348,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.868459
19.129118148494804,19.169279999999997,0.0,Wed Jun 20 16:21:59 2018,1529504519.968669
19.128298970834752,19.169279999999997,0.0,Wed Jun 20 16:22:00 2018,1529504520.0688832
19.12779839680259,19.169279999999997,8010726.199485551,Wed Jun 20 16:22:00 2018,1529504520.1691
19.12620583553256,19.169279999999997,0.0,Wed Jun 20 16:22:00 2018,1529504520.2693253
19.13021049452398,19.169279999999997,0.0,Wed Jun 20 16:22:00 2018,1529504520.3695295
19.130529118949273,19.169279999999997,0.0,Wed Jun 20 16:22:00 2018,1529504520.469732
19.13007394444788,19.169279999999997,8011679.19934273,Wed Jun 20 16:22:00 2018,1529504520.569937
19.129027125289962,19.169279999999997,0.0,Wed Jun 20 16:22:00 2018,1529504520.6701474
19.12798042069202,19.169279999999997,0.0,Wed Jun 20 16:22:00 2018,1529504520.7703633
19.123112474490004,19.169279999999997,8008763.734184554,Wed Jun 20 16:22:00 2018,1529504520.8706048
29.793948575109784,29.859839999999995,31.034644687889852,Wed Jun 20 16:22:00 2018,1529504520.970826
70.65311511565841,70.77888,87.41209956841617,Wed Jun 20 16:22:01 2018,1529504521.071004
93.47641489652023,93.63456000000001,94.10765095983626,Wed Jun 20 16:22:01 2018,1529504521.171173
100.84228300150671,101.00735999999999,93.63507307416936,Wed Jun 20 16:22:01 2018,1529504521.2713368
102.6729393868563,102.85055999999999,94.1040672375632,Wed Jun 20 16:22:01 2018,1529504521.3715098
103.04756478053169,103.21919999999999,93.63239860781047,Wed Jun 20 16:22:01 2018,1529504521.4716763
103.04584787706837,103.21919999999999,93.6308385729878,Wed Jun 20 16:22:01 2018,1529504521.5718446
103.41263805802338,103.58784,93.62972429422695,Wed Jun 20 16:22:01 2018,1529504521.672014
103.39565732927822,103.58784,94.56959842419363,Wed Jun 20 16:22:01 2018,1529504521.7721999
103.00539457122395,103.21919999999999,93.11656054859732,Wed Jun 20 16:22:01 2018,1529504521.8724074
103.0154436388902,103.21919999999999,93.60321228454006,Wed Jun 20 16:22:01 2018,1529504521.9726052
103.0031889407342,103.21919999999999,93.11456666540411,Wed Jun 20 16:22:02 2018,1529504522.072815
