1521190299.04; 0.0; 0.0144648; 0.0144648; 3037; 2.197939513; 0.0; 
1521190304.05; 27.32086872; 25.0168716; 10.981165829; 8336; 166.515222188; 0.391570031; 
1521190309.06; 56.60474328; 55.2483036; 12.3175448494; 8336; 167.652650109; 0.392099574; 
1521190314.07; 56.59526016; 55.2338388; 12.3388218236; 8335; 168.508680277; 0.392002311; 
1521190319.09; 56.58577704; 55.2266064; 12.3276968149; 8336; 166.328236753; 0.391289049; 
1521190324.1; 56.57629392; 55.219374; 12.3165648121; 8336; 167.478539081; 0.39186182; 
1521190329.11; 56.55732768; 55.1976768; 12.3267104365; 8336; 168.434216216; 0.391905048; 
1521190334.12; 56.55732768; 55.1976768; 12.3267104365; 8336; 167.81388673; 0.391656487; 
1521190339.13; 56.55732768; 55.2049092; 12.294279748; 8335; 166.327010619; 0.391796978; 
1521190344.14; 56.57629392; 55.219374; 12.3165648121; 8335; 167.688585267; 0.391461961; 
1521190349.16; 56.5668108; 55.2700008; 12.0428856862; 8336; 167.916080283; 0.391786171; 
1521190354.17; 56.67112512; 55.2483036; 12.6190875934; 8336; 166.627932198; 0.391278242; 
1521190359.18; 56.58577704; 55.2266064; 12.3276968149; 8335; 167.68702902; 0.392877678; 
1521190364.19; 56.57629392; 55.2266064; 12.2840945642; 8335; 168.227424001; 0.39175375; 
1521190369.2; 56.52887832; 55.183212; 12.2607992187; 8336; 168.570647203; 0.391742943; 
1521190374.21; 56.57629392; 55.2266064; 12.2840945642; 8335; 167.911317224; 0.392358942; 
1521190379.22; 56.5668108; 55.219374; 12.27293034; 8335; 166.833498279; 0.391905048; 
1521190384.23; 56.5668108; 55.2121416; 12.3054257961; 8336; 166.232221029; 0.392521047; 
1521190389.24; 56.54784456; 55.2049092; 12.2505805822; 8336; 166.25056588; 0.390943225; 
1521190394.25; 56.57629392; 55.2266064; 12.2840945642; 8336; 166.559221535; 0.391634873; 
1521190399.26; 56.5668108; 55.219374; 12.27293034; 8335; 166.582612399; 0.391515996; 
1521190404.27; 56.57629392; 55.2266064; 12.2840945642; 8336; 166.96078042; 0.392218451; 
1521190409.28; 56.57629392; 55.2266064; 12.2840945642; 8336; 167.81200037; 0.391980697; 
1521190414.29; 56.58577704; 55.2338388; 12.295251711; 8335; 168.238176253; 0.391829399; 
1521190419.3; 56.5668108; 55.2049092; 12.3378314263; 8336; 166.497631881; 0.392337328; 
1521190424.31; 56.57629392; 55.219374; 12.3165648121; 8336; 167.195773717; 0.392672345; 
1521190429.32; 56.5668108; 55.2121416; 12.3054257961; 8336; 167.529848073; 0.392272486; 
1521190434.33; 56.58577704; 55.2338388; 12.295251711; 8336; 168.592717615; 0.392326521; 
1521190439.34; 56.57629392; 55.219374; 12.3165648121; 8336; 166.331632201; 0.390716278; 
1521190444.36; 56.57629392; 55.2266064; 12.2840945642; 8335; 167.417609653; 0.392240065; 
1521190449.37; 56.54784456; 55.1904444; 12.3155824593; 8335; 168.449873004; 0.391667294; 
1521190454.38; 56.59526016; 55.2338388; 12.3388218236; 8336; 166.123802488; 0.391343084; 
1521190459.39; 6.401106; 7.4059776; 3.72482834349; 3332; 2.13300157; 0.0; 
1521190464.4; 0.0; 0.0; 0.0; 2638; 2.123003862; 0.0; 
1521190469.41; 0.0; 0.0; 0.0; 3009; 2.154411756; 0.0; 
1521190474.42; 0.0; 0.0072324; 0.0072324; 3239; 2.12781408; 0.0; 
1521190479.43; 0.0; 0.0; 0.0; 3258; 2.105507873; 0.005846587; 
1521190484.44; 0.0; 0.0; 0.0; 3660; 2.150780513; 0.005673675; 
1521190489.45; 0.0; 0.0072324; 0.0072324; 3017; 2.123475452; 6.4842e-05; 
1521190494.46; 0.0; 0.0; 0.0; 3343; 2.117250464; 0.0; 
1521190499.47; 0.0; 0.0; 0.0; 3044; 2.1598822; 0.003371784; 
1521190504.48; 0.0; 0.0072324; 0.0072324; 3448; 2.013547823; 0.004441677; 
1521190509.49; 0.0; 0.0; 0.0; 6318; 1.968746773; 0.007370374; 
1521190514.51; 0.0; 0.0072324; 0.0072324; 6450; 2.008454651; 3.2421e-05; 
1521190519.52; 0.0; 0.0; 0.0; 3237; 2.106969802; 0.009326441; 
1521190524.53; 0.0; 0.0; 0.0; 8337; 3.585687406; 0.0; 
1521190529.54; 0.0; 0.0072324; 0.0072324; 5258; 2.804121299; 0.012384822; 
1521190534.55; 0.0; 0.0144648; 0.0144648; 4504; 2.943994893; 0.008559144; 
1521190539.56; 0.0; 0.0072324; 0.0072324; 8298; 3.281936287; 0.002669329; 
1521190544.57; 0.0; 0.0; 0.0; 8336; 3.085660529; 0.0; 
1521190549.58; 0.0; 0.0; 0.0; 8340; 3.231146044; 0.0; 
1521190554.59; 0.0; 0.0072324; 0.0072324; 8337; 3.068070222; 0.0; 
1521190559.61; 0.0; 0.0; 0.0; 8339; 3.244633518; 0.0; 
1521190564.62; 0.0; 0.0; 0.0; 8336; 3.136686567; 0.000140491; 
1521190569.62; 0.0; 0.0; 0.0; 8339; 3.302167498; 0.0; 
1521190574.64; 0.0; 0.0072324; 0.0072324; 8338; 3.136969521; 0.0; 
1521190579.65; 0.0; 0.0; 0.0; 8341; 3.281889128; 0.0; 
1521190584.66; 0.0; 0.0072324; 0.0072324; 8345; 3.126547382; 0.0; 
1521190589.67; 0.0; 0.0; 0.0; 8343; 3.238267053; 0.0; 
1521190594.68; 0.0; 0.0; 0.0; 8339; 3.133998504; 0.0; 
1521190599.69; 0.0; 0.0; 0.0; 8337; 3.233268199; 0.0; 
1521190604.7; 0.0; 0.0; 0.0; 8336; 3.207425067; 0.003695994; 
1521190609.71; 0.0; 0.0; 0.0; 8336; 3.208321088; 0.0; 
1521190614.72; 0.0; 0.0072324; 0.0072324; 8336; 3.245812493; 0.0; 
1521190619.73; 0.0; 0.0; 0.0; 8337; 3.201341556; 0.0; 
1521190624.75; 0.0; 0.0; 0.0; 8338; 3.432043384; 0.0; 
1521190629.76; 0.0; 0.0072324; 0.0072324; 10835; 1.670607575; 0.0; 
1521190634.77; 292.70598192; 267.0780672; 119.775197234; 8454; 165.426792468; 7.866436914; 
1521190639.78; 302.07530448; 325.060218; 120.061050093; 8354; 166.583083989; 0.006873252; 
1521190644.79; 159100.24828; 0.1229508; 159100.24828; 8336; 167.020059283; 0.0; 
1521190649.8; 159100.238796; 0.108486; 159100.238796; 8336; 167.912260404; 0.00086456; 
1521190654.81; 159100.24828; 0.1952748; 159100.248279; 8335; 168.438036095; 0.000205333; 
1521190659.82; 35.33410512; 138.0086568; 133.408734223; 8336; 100.798165349; 0.147915409; 
1521190664.83; 159100.286212; 40.0964256; 159100.28116; 8336; 100.92780544; 0.526970934; 
1521190669.84; 159100.324145; 42.0998004; 159100.318575; 8336; 100.796986374; 0.689962108; 
1521190674.85; 0.10431432; 42.0130116; 42.0128820985; 8336; 100.8448056; 0.678474267; 
1521190679.86; 159100.21983; 43.7777172; 159100.213807; 8336; 100.553504457; 0.431393826; 
1521190684.87; 0.10431432; 45.6653736; 45.6652544562; 8336; 100.909036158; 0.524766306; 
1521190689.89; 0.05689872; 40.9570812; 40.9570416773; 8336; 100.973408193; 0.321421794; 
1521190694.9; 159100.314661; 42.237216; 159100.309055; 8336; 100.940491211; 0.291691737; 
1521190699.91; 159100.333628; 42.3384696; 159100.327994; 8336; 100.804578973; 0.43163158; 
1521190704.92; 0.06638184; 41.9262228; 41.9261702487; 8336; 100.932427022; 0.575840188; 
1521190709.93; 159100.333628; 42.4107936; 159100.327975; 8336; 101.030989332; 0.345121545; 
1521190714.94; 0.06638184; 44.189964; 44.1899141408; 8336; 101.011465506; 0.507237352; 
1521190719.95; 159100.324145; 43.1484984; 159100.318294; 8336; 101.014625159; 0.551924297; 
1521190724.96; 159100.343111; 38.9175444; 159100.338351; 8336; 100.901632195; 0.781799994; 
1521190729.97; 0.0; 41.3187012; 41.3187012; 8336; 100.984349081; 0.504773356; 
1521190734.98; 159100.343111; 42.8447376; 159100.337342; 8336; 101.049239865; 0.600771937; 
1521190740.0; 159100.343111; 47.5457976; 159100.336006; 8336; 100.965815594; 0.597886468; 
1521190745.01; 159100.324145; 45.4773312; 159100.317645; 8336; 100.924127038; 0.54888753; 
1521190750.02; 159100.324145; 45.2965212; 159100.317697; 8336; 100.762183032; 0.302801333; 
1521190755.03; 0.0474156; 44.0670132; 44.0669876907; 8336; 100.921769088; 0.570890582; 
1521190760.04; 159100.257763; 41.4561168; 159100.252362; 8336; 100.950960509; 0.398929598; 
1521190765.05; 0.0948312; 39.922848; 39.9227353706; 8336; 100.945112793; 0.518098387; 
1521190770.06; 159100.343111; 41.0004756; 159100.337828; 8336; 101.198592418; 0.523609957; 
1521190775.08; 0.0474156; 42.815808; 42.8157817452; 8336; 101.063764837; 0.327063048; 
1521190780.08; 159100.286212; 43.1484984; 159100.280361; 8336; 101.009437669; 0.574446085; 
1521190785.1; 159100.324145; 43.8428088; 159100.318104; 8336; 100.959732083; 0.616139491; 
1521190790.11; 0.05689872; 44.47926; 44.479223607; 8336; 101.065085289; 0.573894928; 
1521190795.12; 159100.343111; 43.4522592; 159100.337177; 8336; 101.04193022; 0.74233283; 
1521190800.13; 0.06638184; 47.0756916; 47.0756447972; 8336; 101.06739608; 0.538437161; 
1521190805.14; 159100.276729; 46.4537052; 159100.269947; 8336; 100.864187949; 0.676280446; 
1521190810.15; 0.0474156; 43.792182; 43.7921563306; 8336; 101.033535918; 0.548401215; 
1521190815.16; 0.06638184; 43.1629632; 43.1629121545; 8336; 101.147424903; 0.501390765; 
1521190820.17; 159100.24828; 43.4160972; 159100.242356; 8336; 101.055842125; 0.56834013; 
1521190825.18; 0.01896624; 42.67116; 42.671155785; 8336; 100.929456005; 0.356836333; 
1521190830.19; 0.0474156; 40.3784892; 40.3784613604; 8336; 101.229953153; 0.514542884; 
1521190835.2; 159100.305178; 44.3563092; 159100.298995; 8336; 100.970390017; 0.856422329; 
1521190840.21; 0.06638184; 44.3490768; 44.3490271197; 8336; 101.09286194; 0.455655541; 
1521190845.22; 0.00948312; 41.0149404; 41.0149393037; 8336; 101.107103958; 0.521815995; 
1521190850.24; 159100.295695; 45.094014; 159100.289305; 8336; 101.085693772; 0.503141499; 
1521190855.25; 0.0474156; 42.092568; 42.0925412941; 8336; 101.176899278; 0.640736223; 
1521190860.26; 159100.333628; 40.646088; 159100.328436; 8336; 101.236791208; 0.522356345; 
1521190865.27; 0.01896624; 47.4879384; 47.4879346125; 8336; 101.11738462; 0.345867228; 
1521190870.28; 159100.314661; 41.4633492; 159100.309259; 8336; 101.138087421; 0.271979769; 
1521190875.29; 0.02844936; 42.0708708; 42.0708611809; 8336; 101.171240198; 0.455904102; 
1521190880.3; 159100.333628; 46.034226; 159100.326968; 8336; 100.857208417; 0.770506679; 
1521190885.31; 159100.305178; 47.4300792; 159100.298109; 8336; 101.081968211; 0.519827507; 
1521190890.32; 0.0474156; 43.6619988; 43.661973054; 8336; 101.195149811; 0.556787447; 
1521190895.33; 159100.238796; 43.6981608; 159100.232795; 8336; 100.921910565; 0.332477355; 
1521190900.34; 0.11379744; 42.5482092; 42.5480570211; 8336; 101.072819365; 0.339415449; 
1521190905.35; 159100.333628; 44.153802; 159100.327501; 8336; 101.07682788; 0.38429692; 
1521190910.36; 159100.286212; 43.8862032; 159100.280159; 8336; 100.975577507; 0.733384634; 
1521190915.37; 0.05689872; 45.2531268; 45.2530910294; 8336; 101.219578173; 0.679425283; 
1521190920.39; 159100.305178; 43.2280548; 159100.299306; 8336; 101.133654475; 0.719605709; 
1521190925.4; 0.0474156; 46.7285364; 46.7285123436; 8336; 101.240563928; 0.42806527; 
1521190930.41; 0.0; 42.1504272; 42.1504272; 8336; 101.247732096; 0.430367161; 
1521190935.42; 159100.238796; 45.4628664; 159100.232301; 8336; 100.943415069; 0.919275841; 
1521190940.43; 0.10431432; 47.5457976; 47.5456831683; 8336; 101.063859155; 0.845561294; 
1521190945.44; 0.02844936; 47.227572; 47.2275634312; 8336; 101.206562289; 0.524863569; 
1521190950.45; 159100.333628; 45.3905424; 159100.327153; 8336; 101.216088407; 0.511743871; 
1521190955.46; 0.0474156; 49.1007636; 49.1007407059; 8336; 101.110027816; 0.441487564; 
1521190960.47; 159100.21983; 41.9334552; 159100.214304; 8336; 101.103849987; 0.624158285; 
1521190965.48; 0.06638184; 41.0655672; 41.0655135474; 8336; 101.146057292; 0.299094532; 
1521190970.49; 159100.333628; 43.2786816; 159100.327741; 8336; 100.900594697; 0.348925609; 
1521190975.5; 0.0474156; 43.4233296; 43.4233037125; 8336; 101.287251338; 0.650851575; 
1521190980.51; 0.0948312; 41.694786; 41.6946781572; 8336; 101.09380512; 0.643708148; 
1521190985.52; 159100.343111; 43.9874568; 159100.33703; 8336; 101.121770407; 0.750492115; 
1521190990.53; 159100.305178; 40.8847572; 159100.299925; 8336; 101.171523152; 0.361029449; 
1521190995.55; 159100.343111; 43.2425196; 159100.337234; 8336; 101.048485321; 0.373868165; 
1521191035.3; 159100.333628; 0.1157184; 159100.333628; 28443; 1.533091931; 0.0; 
1521191040.31; 0.0; 0.0; 0.0; 24695; 1.61944006; 0.0; 
1521191045.32; 0.0; 0.0; 0.0; 23358; 1.54775838; 0.0; 
1521191050.33; 0.0; 0.0; 0.0; 19170; 1.629956517; 0.0; 
1521191055.35; 0.0; 0.0; 0.0; 16059; 1.611140076; 0.0; 
1521191060.37; 1104.8783112; 1076.6439936; 248.180969466; 8348; 165.634575022; 8.24725398; 
1521191065.38; 1111.15613664; 1118.6208432; 129.01407229; 8336; 165.834434864; 7.752044819; 
1521191070.39; 1066.90789872; 1074.7057104; 129.228091432; 8336; 165.910266536; 7.576441876; 
1521191075.4; 1051.87715352; 1060.0094736; 131.051661662; 8336; 166.112248533; 7.517522112; 
1521191080.41; 1046.62350504; 1054.8021456; 131.098455598; 8336; 166.489331897; 7.494038501; 
1521191085.42; 1045.14413832; 1053.3556656; 131.270287525; 8336; 167.367291; 7.498037091; 
1521191090.43; 1044.69843168; 1053.0157428; 132.088384917; 8336; 167.825629321; 7.490807208; 
1521191095.44; 1044.49928616; 1052.748144; 131.529068676; 8336; 165.560488233; 7.489596824; 
1521191100.46; 1044.40445496; 1052.7770736; 132.51000399; 8336; 166.366765656; 7.489586017; 
1521191105.47; 1043.9966808; 1052.3648268; 132.448703898; 8335; 167.057362052; 7.488645808; 
1521191110.48; 1044.1389276; 1052.5167072; 132.534217489; 8336; 167.545127589; 7.493303625; 
1521191115.49; 1044.55618488; 1053.001278; 133.094207607; 8336; 167.714475558; 7.491671768; 
1521191120.5; 1044.6604992; 1053.1386936; 133.362473615; 8338; 167.571913901; 7.497626425; 
